Температура,Деформация,Время,Напряжение,Угол_град,d_Деформация,d_Время,Скорость_деф
362.5,26.0,686.664,44.4824,18.72,0.0,0.23299999999994725,0.0
363.25,26.0,686.896,44.4917,18.72,0.0,0.2319999999999709,0.0
362.75,27.0,687.129,44.49,19.439999999999998,1.0,0.23300000000006094,4.29184549356111
363.5,27.0,687.362,44.4873,19.439999999999998,0.0,0.23299999999994725,0.0
363.25,27.0,687.594,44.4931,19.439999999999998,0.0,0.23200000000008458,0.0
363.75,27.0,687.827,44.4913,19.439999999999998,0.0,0.23299999999994725,0.0
363.5,27.0,688.06,44.4958,19.439999999999998,0.0,0.23299999999994725,0.0
364.25,28.0,688.292,44.4928,20.16,1.0,0.23200000000008458,4.310344827584635
364.5,28.0,688.525,44.4837,20.16,0.0,0.23299999999994725,0.0
364.5,28.0,688.758,44.4835,20.16,0.0,0.23300000000006094,0.0
364.75,28.0,688.99,44.4922,20.16,0.0,0.2319999999999709,0.0
366.0,28.0,689.223,44.4917,20.16,0.0,0.23299999999994725,0.0
366.0,29.0,689.456,44.4892,20.88,1.0,0.23300000000006094,4.29184549356111
365.75,29.0,689.688,44.4938,20.88,0.0,0.2319999999999709,0.0
365.75,29.0,689.921,44.4872,20.88,0.0,0.23300000000006094,0.0
366.25,29.0,690.154,44.4899,20.88,0.0,0.23299999999994725,0.0
366.25,30.0,690.386,44.4865,21.599999999999998,1.0,0.2319999999999709,4.310344827586747
365.75,30.0,690.619,44.4861,21.599999999999998,0.0,0.23300000000006094,0.0
366.0,30.0,690.852,44.4863,21.599999999999998,0.0,0.23299999999994725,0.0
366.75,30.0,691.084,44.4804,21.599999999999998,0.0,0.2319999999999709,0.0
366.75,31.0,691.317,44.4996,22.32,1.0,0.23300000000006094,4.29184549356111
366.5,31.0,691.55,44.4913,22.32,0.0,0.23299999999994725,0.0
366.0,31.0,691.782,44.4819,22.32,0.0,0.23200000000008458,0.0
366.0,31.0,692.015,44.495,22.32,0.0,0.23299999999994725,0.0
365.25,32.0,692.248,44.4901,23.04,1.0,0.23300000000006094,4.29184549356111
366.0,32.0,692.48,44.4853,23.04,0.0,0.2319999999999709,0.0
366.0,32.0,692.713,44.4852,23.04,0.0,0.23299999999994725,0.0
366.25,32.0,692.946,44.4893,23.04,0.0,0.23300000000006094,0.0
365.25,32.0,693.178,44.496,23.04,0.0,0.2319999999999709,0.0
366.0,33.0,693.411,44.4846,23.759999999999998,1.0,0.23299999999994725,4.291845493563203
365.75,33.0,693.644,44.4846,23.759999999999998,0.0,0.23300000000006094,0.0
365.5,33.0,693.876,44.4967,23.759999999999998,0.0,0.2319999999999709,0.0
365.25,33.0,694.109,44.4888,23.759999999999998,0.0,0.23300000000006094,0.0
365.5,34.0,694.342,44.4832,24.48,1.0,0.23299999999994725,4.291845493563203
365.5,34.0,694.574,44.4957,24.48,0.0,0.2319999999999709,0.0
365.5,34.0,694.807,44.4944,24.48,0.0,0.23300000000006094,0.0
366.0,34.0,695.04,44.4753,24.48,0.0,0.23299999999994725,0.0
365.5,35.0,695.272,44.5009,25.2,1.0,0.23200000000008458,4.310344827584635
365.75,35.0,695.505,44.4874,25.2,0.0,0.23299999999994725,0.0
365.25,35.0,695.738,44.4909,25.2,0.0,0.23300000000006094,0.0
365.5,36.0,695.97,44.4764,25.919999999999998,1.0,0.2319999999999709,4.310344827586747
365.25,36.0,696.203,44.4983,25.919999999999998,0.0,0.23299999999994725,0.0
365.0,36.0,696.436,44.4899,25.919999999999998,0.0,0.23300000000006094,0.0
364.75,36.0,696.668,44.4822,25.919999999999998,0.0,0.2319999999999709,0.0
365.25,37.0,696.901,44.4951,26.64,1.0,0.23299999999994725,4.291845493563203
366.25,37.0,697.134,44.4853,26.64,0.0,0.23300000000006094,0.0
366.25,37.0,697.366,44.4853,26.64,0.0,0.2319999999999709,0.0
366.75,38.0,697.599,44.4859,27.36,1.0,0.23300000000006094,4.29184549356111
367.5,38.0,697.832,44.4858,27.36,0.0,0.23299999999994725,0.0
368.0,38.0,698.064,44.4931,27.36,0.0,0.2319999999999709,0.0
367.25,38.0,698.297,44.4788,27.36,0.0,0.23300000000006094,0.0
367.75,39.0,698.53,44.4989,28.08,1.0,0.23299999999994725,4.291845493563203
367.5,39.0,698.762,44.4721,28.08,0.0,0.2319999999999709,0.0
367.5,39.0,698.995,44.479,28.08,0.0,0.23300000000006094,0.0
367.25,40.0,699.228,44.4987,28.799999999999997,1.0,0.23299999999994725,4.291845493563203
367.25,40.0,699.46,44.4903,28.799999999999997,0.0,0.23200000000008458,0.0
367.25,40.0,699.693,44.4891,28.799999999999997,0.0,0.23299999999994725,0.0
368.25,40.0,699.926,44.5043,28.799999999999997,0.0,0.23300000000006094,0.0
368.0,41.0,700.158,44.4847,29.52,1.0,0.2319999999999709,4.310344827586747
367.25,41.0,700.391,44.4724,29.52,0.0,0.23299999999994725,0.0
367.75,41.0,700.624,44.4797,29.52,0.0,0.23300000000006094,0.0
367.25,42.0,700.856,44.4923,30.24,1.0,0.2319999999999709,4.310344827586747
367.75,42.0,701.089,44.4909,30.24,0.0,0.23300000000006094,0.0
367.5,42.0,701.322,44.4902,30.24,0.0,0.23299999999994725,0.0
367.5,43.0,701.554,44.4815,30.959999999999997,1.0,0.2319999999999709,4.310344827586747
368.0,43.0,701.787,44.4845,30.959999999999997,0.0,0.23300000000006094,0.0
367.75,43.0,702.02,44.4767,30.959999999999997,0.0,0.23299999999994725,0.0
368.0,43.0,702.252,44.4891,30.959999999999997,0.0,0.2319999999999709,0.0
368.5,44.0,702.485,44.4883,31.68,1.0,0.23300000000006094,4.29184549356111
368.5,44.0,702.718,44.4773,31.68,0.0,0.23299999999994725,0.0
368.75,45.0,702.95,44.4897,32.4,1.0,0.23200000000008458,4.310344827584635
368.75,45.0,703.183,44.4927,32.4,0.0,0.23299999999994725,0.0
369.25,45.0,703.416,44.4895,32.4,0.0,0.23300000000006094,0.0
370.25,46.0,703.648,44.4625,33.12,1.0,0.2319999999999709,4.310344827586747
370.5,46.0,703.881,44.5039,33.12,0.0,0.23299999999994725,0.0
371.0,46.0,704.114,44.4905,33.12,0.0,0.23300000000006094,0.0
371.25,47.0,704.346,44.4872,33.839999999999996,1.0,0.2319999999999709,4.310344827586747
371.25,47.0,704.579,44.4817,33.839999999999996,0.0,0.23299999999994725,0.0
371.75,47.0,704.812,44.4875,33.839999999999996,0.0,0.23300000000006094,0.0
371.75,48.0,705.044,44.4931,34.56,1.0,0.2319999999999709,4.310344827586747
372.0,48.0,705.277,44.484,34.56,0.0,0.23300000000006094,0.0
373.25,49.0,705.51,44.4781,35.28,1.0,0.23299999999994725,4.291845493563203
373.75,49.0,705.742,44.48,35.28,0.0,0.2319999999999709,0.0
373.25,49.0,705.975,44.4738,35.28,0.0,0.23300000000006094,0.0
373.25,50.0,706.208,44.4764,36.0,1.0,0.23299999999994725,4.291845493563203
373.75,50.0,706.44,44.5097,36.0,0.0,0.23200000000008458,0.0
373.25,50.0,706.673,44.4773,36.0,0.0,0.23299999999994725,0.0
374.0,51.0,706.906,44.4714,36.72,1.0,0.23299999999994725,4.291845493563203
374.5,51.0,707.138,44.47,36.72,0.0,0.23200000000008458,0.0
375.0,52.0,707.371,44.462,37.44,1.0,0.23299999999994725,4.291845493563203
375.0,52.0,707.604,44.4973,37.44,0.0,0.23300000000006094,0.0
375.5,52.0,707.836,44.4615,37.44,0.0,0.2319999999999709,0.0
375.75,53.0,708.069,44.5107,38.16,1.0,0.23299999999994725,4.291845493563203
375.75,53.0,708.302,44.4932,38.16,0.0,0.23300000000006094,0.0
376.25,54.0,708.534,44.4723,38.879999999999995,1.0,0.2319999999999709,4.310344827586747
376.25,54.0,708.767,44.4778,38.879999999999995,0.0,0.23300000000006094,0.0
376.75,54.0,709.0,44.4967,38.879999999999995,0.0,0.23299999999994725,0.0
376.75,55.0,709.232,44.4761,39.6,1.0,0.2319999999999709,4.310344827586747
377.0,55.0,709.465,44.4576,39.6,0.0,0.23300000000006094,0.0
377.0,56.0,709.698,44.4978,40.32,1.0,0.23299999999994725,4.291845493563203
377.75,56.0,709.93,44.4935,40.32,0.0,0.2319999999999709,0.0
378.5,57.0,710.163,44.4686,41.04,1.0,0.23300000000006094,4.29184549356111
377.75,57.0,710.396,44.4833,41.04,0.0,0.23299999999994725,0.0
378.5,58.0,710.628,44.4951,41.76,1.0,0.23200000000008458,4.310344827584635
378.25,58.0,710.861,44.4824,41.76,0.0,0.23299999999994725,0.0
379.0,59.0,711.094,44.469,42.48,1.0,0.23300000000006094,4.29184549356111
379.5,59.0,711.326,44.488,42.48,0.0,0.2319999999999709,0.0
381.0,60.0,711.559,44.4917,43.199999999999996,1.0,0.23299999999994725,4.291845493563203
381.5,60.0,711.792,44.468,43.199999999999996,0.0,0.23300000000006094,0.0
382.0,61.0,712.024,44.485,43.92,1.0,0.2319999999999709,4.310344827586747
382.5,61.0,712.257,44.4806,43.92,0.0,0.23299999999994725,0.0
383.75,62.0,712.49,44.4801,44.64,1.0,0.23300000000006094,4.29184549356111
384.0,62.0,712.722,44.4953,44.64,0.0,0.2319999999999709,0.0
384.75,63.0,712.955,44.4836,45.36,1.0,0.23300000000006094,4.29184549356111
387.0,63.0,713.188,44.4811,45.36,0.0,0.23299999999994725,0.0
386.75,64.0,713.42,44.4956,46.08,1.0,0.2319999999999709,4.310344827586747
387.75,64.0,713.653,44.506,46.08,0.0,0.23300000000006094,0.0
388.25,65.0,713.886,44.4604,46.8,1.0,0.23299999999994725,4.291845493563203
388.0,65.0,714.118,44.4762,46.8,0.0,0.23200000000008458,0.0
389.25,66.0,714.351,44.4771,47.519999999999996,1.0,0.23299999999994725,4.291845493563203
390.0,67.0,714.584,44.5026,48.239999999999995,1.0,0.23299999999994725,4.291845493563203
390.75,67.0,714.816,44.4701,48.239999999999995,0.0,0.23200000000008458,0.0
391.0,68.0,715.049,44.4745,48.96,1.0,0.23299999999994725,4.291845493563203
391.0,68.0,715.282,44.4612,48.96,0.0,0.23300000000006094,0.0
393.0,69.0,715.514,44.4669,49.68,1.0,0.2319999999999709,4.310344827586747
394.25,70.0,715.747,44.4766,50.4,1.0,0.23299999999994725,4.291845493563203
395.75,70.0,715.98,44.511,50.4,0.0,0.23300000000006094,0.0
398.5,71.0,716.212,44.4527,51.12,1.0,0.2319999999999709,4.310344827586747
399.0,71.0,716.445,44.5022,51.12,0.0,0.23300000000006094,0.0
399.5,72.0,716.678,44.5017,51.839999999999996,1.0,0.23299999999994725,4.291845493563203
403.75,73.0,716.91,44.4457,52.559999999999995,1.0,0.2319999999999709,4.310344827586747
409.25,73.0,717.143,44.4361,52.559999999999995,0.0,0.23300000000006094,0.0
411.25,74.0,717.376,44.5399,53.28,1.0,0.23299999999994725,4.291845493563203
412.5,75.0,717.608,44.5055,54.0,1.0,0.2319999999999709,4.310344827586747
410.25,75.0,717.841,44.4546,54.0,0.0,0.23300000000006094,0.0
413.0,76.0,718.074,44.4533,54.72,1.0,0.23299999999994725,4.291845493563203
412.0,77.0,718.306,44.4575,55.44,1.0,0.23200000000008458,4.310344827584635
413.75,77.0,718.539,44.4974,55.44,0.0,0.23299999999994725,0.0
418.25,78.0,718.772,44.5197,56.16,1.0,0.23300000000006094,4.29184549356111
418.25,79.0,719.004,44.5092,56.879999999999995,1.0,0.2319999999999709,4.310344827586747
419.75,79.0,719.237,44.4646,56.879999999999995,0.0,0.23299999999994725,0.0
423.75,80.0,719.47,44.4927,57.599999999999994,1.0,0.23300000000006094,4.29184549356111
423.75,81.0,719.702,44.417,58.32,1.0,0.2319999999999709,4.310344827586747
424.25,82.0,719.935,44.4056,59.04,1.0,0.23299999999994725,4.291845493563203
446.75,83.0,720.168,44.4184,59.76,1.0,0.23300000000006094,4.29184549356111
452.25,83.0,720.4,44.5786,59.76,0.0,0.2319999999999709,0.0
435.5,84.0,720.633,44.4984,60.48,1.0,0.23300000000006094,4.29184549356111
440.5,85.0,720.866,44.3316,61.199999999999996,1.0,0.23299999999994725,4.291845493563203
466.5,86.0,721.098,44.4386,61.919999999999995,1.0,0.2319999999999709,4.310344827586747
470.0,87.0,721.331,44.4183,62.64,1.0,0.23300000000006094,4.29184549356111
461.25,87.0,721.564,44.5487,62.64,0.0,0.23299999999994725,0.0
477.25,88.0,721.796,44.493,63.36,1.0,0.23200000000008458,4.310344827584635
480.0,89.0,722.029,44.462,64.08,1.0,0.23299999999994725,4.291845493563203
473.5,90.0,722.262,44.4913,64.8,1.0,0.23299999999994725,4.291845493563203
521.0,91.0,722.494,44.4308,65.52,1.0,0.23200000000008458,4.310344827584635
472.0,92.0,722.727,44.5739,66.24,1.0,0.23299999999994725,4.291845493563203
518.0,93.0,722.96,44.5341,66.96,1.0,0.23300000000006094,4.29184549356111
523.75,93.0,723.192,44.3857,66.96,0.0,0.2319999999999709,0.0
512.0,94.0,723.425,44.3788,67.67999999999999,1.0,0.23299999999994725,4.291845493563203
524.0,95.0,723.658,44.3659,68.39999999999999,1.0,0.23300000000006094,4.29184549356111
524.25,97.0,723.89,44.5578,69.84,2.0,0.2319999999999709,8.620689655173495
524.0,99.0,724.123,44.5125,71.28,2.0,0.23300000000006094,8.58369098712222
524.5,100.0,724.356,44.4934,72.0,1.0,0.23299999999994725,4.291845493563203
524.25,101.0,724.588,44.5534,72.72,1.0,0.2319999999999709,4.310344827586747
524.5,102.0,724.821,44.5408,73.44,1.0,0.23300000000006094,4.29184549356111
524.5,103.0,725.054,44.4752,74.16,1.0,0.23299999999994725,4.291845493563203
524.5,104.0,725.286,44.4745,74.88,1.0,0.2319999999999709,4.310344827586747
524.0,105.0,725.519,44.4283,75.6,1.0,0.23300000000006094,4.29184549356111
525.0,106.0,725.752,44.4656,76.32,1.0,0.23299999999994725,4.291845493563203
524.75,108.0,725.984,44.4292,77.75999999999999,2.0,0.23200000000008458,8.62068965516927
525.0,108.0,726.217,44.439,77.75999999999999,0.0,0.23299999999994725,0.0
524.5,110.0,726.45,44.498,79.2,2.0,0.23300000000006094,8.58369098712222
525.0,111.0,726.682,44.4592,79.92,1.0,0.2319999999999709,4.310344827586747
524.5,112.0,726.915,44.475,80.64,1.0,0.23299999999994725,4.291845493563203
524.5,113.0,727.148,44.5065,81.36,1.0,0.23300000000006094,4.29184549356111
524.25,114.0,727.38,44.4683,82.08,1.0,0.2319999999999709,4.310344827586747
525.0,115.0,727.613,44.4092,82.8,1.0,0.23300000000006094,4.29184549356111
524.75,116.0,727.846,44.538,83.52,1.0,0.23299999999994725,4.291845493563203
525.0,118.0,728.078,44.5415,84.96,2.0,0.2319999999999709,8.620689655173495
525.0,118.0,728.311,44.4534,84.96,0.0,0.23300000000006094,0.0
525.0,120.0,728.544,44.4507,86.39999999999999,2.0,0.23299999999994725,8.583690987126406
525.25,121.0,728.776,44.4958,87.11999999999999,1.0,0.2319999999999709,4.310344827586747
525.25,122.0,729.009,44.4069,87.84,1.0,0.23300000000006094,4.29184549356111
525.25,123.0,729.242,44.4254,88.56,1.0,0.23299999999994725,4.291845493563203
525.25,124.0,729.474,44.4356,89.28,1.0,0.23200000000008458,4.310344827584635
525.25,126.0,729.707,44.4173,90.72,2.0,0.23299999999994725,8.583690987126406
525.0,127.0,729.94,44.4449,91.44,1.0,0.23300000000006094,4.29184549356111
524.75,128.0,730.172,44.4096,92.16,1.0,0.2319999999999709,4.310344827586747
524.25,130.0,730.405,44.4306,93.6,2.0,0.23299999999994725,8.583690987126406
523.5,131.0,730.638,44.4477,94.32,1.0,0.23300000000006094,4.29184549356111
523.5,132.0,730.87,44.4758,95.03999999999999,1.0,0.2319999999999709,4.310344827586747
522.0,133.0,731.103,44.5587,95.75999999999999,1.0,0.23299999999994725,4.291845493563203
522.0,134.0,731.336,44.4803,96.47999999999999,1.0,0.23300000000006094,4.29184549356111
521.5,136.0,731.568,44.4747,97.92,2.0,0.2319999999999709,8.620689655173495
520.75,137.0,731.801,44.4728,98.64,1.0,0.23300000000006094,4.29184549356111
519.5,138.0,732.034,44.4194,99.36,1.0,0.23299999999994725,4.291845493563203
518.5,140.0,732.266,44.4012,100.8,2.0,0.2319999999999709,8.620689655173495
517.75,141.0,732.499,44.5128,101.52,1.0,0.23300000000006094,4.29184549356111
515.75,142.0,732.732,44.4802,102.24,1.0,0.23299999999994725,4.291845493563203
514.75,143.0,732.964,44.4939,102.96,1.0,0.23200000000008458,4.310344827584635
514.25,145.0,733.197,44.527,104.39999999999999,2.0,0.23299999999994725,8.583690987126406
512.25,146.0,733.43,44.5153,105.11999999999999,1.0,0.23299999999994725,4.291845493563203
511.0,147.0,733.662,44.4722,105.83999999999999,1.0,0.23200000000008458,4.310344827584635
510.75,149.0,733.895,44.4477,107.28,2.0,0.23299999999994725,8.583690987126406
509.25,149.0,734.128,44.5047,107.28,0.0,0.23300000000006094,0.0
507.5,151.0,734.36,44.5019,108.72,2.0,0.2319999999999709,8.620689655173495
506.5,152.0,734.593,44.5071,109.44,1.0,0.23299999999994725,4.291845493563203
505.75,152.0,734.826,44.3314,109.44,0.0,0.23300000000006094,0.0
503.0,153.0,735.058,44.4447,110.16,1.0,0.2319999999999709,4.310344827586747
502.75,154.0,735.291,44.4676,110.88,1.0,0.23300000000006094,4.29184549356111
501.0,156.0,735.524,44.3687,112.32,2.0,0.23299999999994725,8.583690987126406
499.0,157.0,735.756,44.3462,113.03999999999999,1.0,0.2319999999999709,4.310344827586747
498.75,158.0,735.989,44.5334,113.75999999999999,1.0,0.23300000000006094,4.29184549356111
497.75,159.0,736.222,44.5105,114.47999999999999,1.0,0.23299999999994725,4.291845493563203
496.5,160.0,736.454,44.416,115.19999999999999,1.0,0.2319999999999709,4.310344827586747
494.5,161.0,736.687,44.439,115.92,1.0,0.23300000000006094,4.29184549356111
493.25,162.0,736.92,44.3807,116.64,1.0,0.23299999999994725,4.291845493563203
492.5,163.0,737.152,44.4839,117.36,1.0,0.23200000000008458,4.310344827584635
491.0,164.0,737.385,44.4864,118.08,1.0,0.23299999999994725,4.291845493563203
490.0,165.0,737.618,44.4577,118.8,1.0,0.23300000000006094,4.29184549356111
489.0,166.0,737.85,44.4603,119.52,1.0,0.2319999999999709,4.310344827586747
487.0,167.0,738.083,44.5229,120.24,1.0,0.23299999999994725,4.291845493563203
486.0,168.0,738.316,44.405,120.96,1.0,0.23300000000006094,4.29184549356111
485.25,169.0,738.548,44.4071,121.67999999999999,1.0,0.2319999999999709,4.310344827586747
484.25,170.0,738.781,44.4552,122.39999999999999,1.0,0.23299999999994725,4.291845493563203
482.25,171.0,739.014,44.4633,123.11999999999999,1.0,0.23300000000006094,4.29184549356111
481.0,172.0,739.246,44.4958,123.83999999999999,1.0,0.2319999999999709,4.310344827586747
480.25,173.0,739.479,44.4966,124.56,1.0,0.23300000000006094,4.29184549356111
478.25,174.0,739.712,44.5525,125.28,1.0,0.23299999999994725,4.291845493563203
477.25,175.0,739.944,44.4039,126.0,1.0,0.2319999999999709,4.310344827586747
476.75,176.0,740.177,44.4014,126.72,1.0,0.23300000000006094,4.29184549356111
474.0,177.0,740.41,44.4564,127.44,1.0,0.23299999999994725,4.291845493563203
473.5,177.0,740.642,44.4674,127.44,0.0,0.23200000000008458,0.0
472.5,178.0,740.875,44.4478,128.16,1.0,0.23299999999994725,4.291845493563203
471.75,179.0,741.108,44.4805,128.88,1.0,0.23299999999994725,4.291845493563203
469.75,180.0,741.34,44.4866,129.6,1.0,0.23200000000008458,4.310344827584635
468.75,181.0,741.573,44.5076,130.32,1.0,0.23299999999994725,4.291845493563203
468.0,181.0,741.806,44.4422,130.32,0.0,0.23300000000006094,0.0
465.75,182.0,742.038,44.4078,131.04,1.0,0.2319999999999709,4.310344827586747
464.75,183.0,742.271,44.5075,131.76,1.0,0.23299999999994725,4.291845493563203
463.75,184.0,742.504,44.4808,132.48,1.0,0.23300000000006094,4.29184549356111
462.25,184.0,742.736,44.6163,132.48,0.0,0.2319999999999709,0.0
461.0,185.0,742.969,44.3887,133.2,1.0,0.23300000000006094,4.29184549356111
460.5,186.0,743.202,44.4257,133.92,1.0,0.23299999999994725,4.291845493563203
459.25,186.0,743.434,44.4397,133.92,0.0,0.2319999999999709,0.0
457.75,187.0,743.669,44.438,134.64,1.0,0.23500000000001364,4.255319148935923
456.75,188.0,743.902,44.5276,135.35999999999999,1.0,0.23300000000006094,4.29184549356111
456.0,188.0,744.135,44.4021,135.35999999999999,0.0,0.23299999999994725,0.0
454.5,189.0,744.367,44.393,136.07999999999998,1.0,0.2319999999999709,4.310344827586747
453.5,189.0,744.6,44.5013,136.07999999999998,0.0,0.23300000000006094,0.0
452.75,190.0,744.833,44.5023,136.79999999999998,1.0,0.23299999999994725,4.291845493563203
451.25,191.0,745.065,44.4774,137.51999999999998,1.0,0.23200000000008458,4.310344827584635
449.75,191.0,745.298,44.4307,137.51999999999998,0.0,0.23299999999994725,0.0
449.25,192.0,745.531,44.511,138.24,1.0,0.23299999999994725,4.291845493563203
448.0,192.0,745.763,44.4154,138.24,0.0,0.23200000000008458,0.0
446.75,193.0,745.996,44.4193,138.96,1.0,0.23299999999994725,4.291845493563203
445.5,194.0,746.229,44.4589,139.68,1.0,0.23300000000006094,4.29184549356111
445.25,194.0,746.461,44.4553,139.68,0.0,0.2319999999999709,0.0
443.0,195.0,746.694,44.433,140.4,1.0,0.23299999999994725,4.291845493563203
442.5,195.0,746.927,44.4626,140.4,0.0,0.23300000000006094,0.0
441.75,196.0,747.159,44.4572,141.12,1.0,0.2319999999999709,4.310344827586747
440.25,196.0,747.392,44.4451,141.12,0.0,0.23300000000006094,0.0
439.5,196.0,747.625,44.4993,141.12,0.0,0.23299999999994725,0.0
438.5,197.0,747.857,44.4592,141.84,1.0,0.2319999999999709,4.310344827586747
437.75,197.0,748.09,44.4458,141.84,0.0,0.23300000000006094,0.0
436.25,198.0,748.323,44.4638,142.56,1.0,0.23299999999994725,4.291845493563203
435.5,198.0,748.555,44.4565,142.56,0.0,0.2319999999999709,0.0
434.5,199.0,748.788,44.4494,143.28,1.0,0.23300000000006094,4.29184549356111
433.25,199.0,749.021,44.4603,143.28,0.0,0.23299999999994725,0.0
432.5,199.0,749.253,44.4413,143.28,0.0,0.23200000000008458,0.0
431.75,200.0,749.486,44.4473,144.0,1.0,0.23299999999994725,4.291845493563203
430.5,200.0,749.719,44.4901,144.0,0.0,0.23300000000006094,0.0
429.25,201.0,749.951,44.4445,144.72,1.0,0.2319999999999709,4.310344827586747
428.5,201.0,750.184,44.4265,144.72,0.0,0.23299999999994725,0.0
428.5,201.0,750.417,44.5218,144.72,0.0,0.23300000000006094,0.0
426.25,202.0,750.649,44.4712,145.44,1.0,0.2319999999999709,4.310344827586747
426.0,202.0,750.882,44.441,145.44,0.0,0.23299999999994725,0.0
425.0,202.0,751.115,44.4549,145.44,0.0,0.23300000000006094,0.0
423.5,203.0,751.347,44.4621,146.16,1.0,0.2319999999999709,4.310344827586747
423.25,203.0,751.58,44.4677,146.16,0.0,0.23300000000006094,0.0
422.5,203.0,751.813,44.4592,146.16,0.0,0.23299999999994725,0.0
420.75,204.0,752.045,44.4525,146.88,1.0,0.2319999999999709,4.310344827586747
420.0,204.0,752.278,44.4483,146.88,0.0,0.23300000000006094,0.0
419.5,204.0,752.511,44.4565,146.88,0.0,0.23299999999994725,0.0
418.75,205.0,752.743,44.4465,147.6,1.0,0.23200000000008458,4.310344827584635
417.25,205.0,752.976,44.4401,147.6,0.0,0.23299999999994725,0.0
416.5,205.0,753.209,44.4521,147.6,0.0,0.23299999999994725,0.0
416.0,206.0,753.441,44.4477,148.32,1.0,0.23200000000008458,4.310344827584635
414.5,206.0,753.674,44.4426,148.32,0.0,0.23299999999994725,0.0
414.0,206.0,753.907,44.4572,148.32,0.0,0.23300000000006094,0.0
413.0,206.0,754.139,44.4499,148.32,0.0,0.2319999999999709,0.0
412.0,207.0,754.372,44.4468,149.04,1.0,0.23299999999994725,4.291845493563203
411.5,207.0,754.605,44.4532,149.04,0.0,0.23300000000006094,0.0
410.75,207.0,754.837,44.4527,149.04,0.0,0.2319999999999709,0.0
410.25,207.0,755.07,44.4477,149.04,0.0,0.23300000000006094,0.0
408.75,208.0,755.303,44.4526,149.76,1.0,0.23299999999994725,4.291845493563203
407.75,208.0,755.535,44.4518,149.76,0.0,0.2319999999999709,0.0
407.5,208.0,755.768,44.4488,149.76,0.0,0.23300000000006094,0.0
405.75,208.0,756.001,44.4502,149.76,0.0,0.23299999999994725,0.0
405.5,208.0,756.233,44.4489,149.76,0.0,0.2319999999999709,0.0
405.0,209.0,756.466,44.4628,150.48,1.0,0.23300000000006094,4.29184549356111
403.5,209.0,756.699,44.454,150.48,0.0,0.23299999999994725,0.0
403.5,209.0,756.931,44.445,150.48,0.0,0.23200000000008458,0.0
402.5,209.0,757.164,44.4532,150.48,0.0,0.23299999999994725,0.0
401.75,209.0,757.397,44.4528,150.48,0.0,0.23300000000006094,0.0
401.0,209.0,757.629,44.4475,150.48,0.0,0.2319999999999709,0.0
400.5,210.0,757.862,44.4542,151.2,1.0,0.23299999999994725,4.291845493563203
399.5,210.0,758.095,44.4514,151.2,0.0,0.23300000000006094,0.0
398.0,210.0,758.327,44.4465,151.2,0.0,0.2319999999999709,0.0
398.5,210.0,758.56,44.451,151.2,0.0,0.23299999999994725,0.0
397.5,210.0,758.793,44.4518,151.2,0.0,0.23300000000006094,0.0
396.75,211.0,759.025,44.4525,151.92,1.0,0.2319999999999709,4.310344827586747
396.0,211.0,759.258,44.4514,151.92,0.0,0.23300000000006094,0.0
395.25,211.0,759.491,44.4513,151.92,0.0,0.23299999999994725,0.0
395.25,211.0,759.723,44.4543,151.92,0.0,0.2319999999999709,0.0
394.25,211.0,759.956,44.4495,151.92,0.0,0.23300000000006094,0.0
393.5,211.0,760.189,44.4493,151.92,0.0,0.23299999999994725,0.0
393.5,211.0,760.421,44.4564,151.92,0.0,0.23200000000008458,0.0
391.75,212.0,760.654,44.4561,152.64,1.0,0.23299999999994725,4.291845493563203
391.5,212.0,760.887,44.4483,152.64,0.0,0.23299999999994725,0.0
391.25,212.0,761.119,44.4519,152.64,0.0,0.23200000000008458,0.0
390.5,212.0,761.352,44.4519,152.64,0.0,0.23299999999994725,0.0
389.5,212.0,761.585,44.4508,152.64,0.0,0.23300000000006094,0.0
389.0,212.0,761.817,44.4463,152.64,0.0,0.2319999999999709,0.0
388.25,212.0,762.05,44.4527,152.64,0.0,0.23299999999994725,0.0
387.5,212.0,762.283,44.4484,152.64,0.0,0.23300000000006094,0.0
386.75,213.0,762.515,44.4532,153.35999999999999,1.0,0.2319999999999709,4.310344827586747
385.75,213.0,762.748,44.4502,153.35999999999999,0.0,0.23300000000006094,0.0
385.5,213.0,762.981,44.4481,153.35999999999999,0.0,0.23299999999994725,0.0
385.0,213.0,763.213,44.4497,153.35999999999999,0.0,0.2319999999999709,0.0
384.5,213.0,763.446,44.4503,153.35999999999999,0.0,0.23300000000006094,0.0
384.25,213.0,763.679,44.4522,153.35999999999999,0.0,0.23299999999994725,0.0
383.0,213.0,763.911,44.4505,153.35999999999999,0.0,0.2319999999999709,0.0
382.5,213.0,764.144,44.4517,153.35999999999999,0.0,0.23300000000006094,0.0
381.5,213.0,764.377,44.4511,153.35999999999999,0.0,0.23299999999994725,0.0
380.75,214.0,764.609,44.4548,154.07999999999998,1.0,0.23200000000008458,4.310344827584635
380.5,214.0,764.842,44.4512,154.07999999999998,0.0,0.23299999999994725,0.0
379.5,214.0,765.075,44.4499,154.07999999999998,0.0,0.23300000000006094,0.0
378.75,214.0,765.307,44.448,154.07999999999998,0.0,0.2319999999999709,0.0
378.5,214.0,765.54,44.4486,154.07999999999998,0.0,0.23299999999994725,0.0
